Name; Median Time; Min Time; Max Time; Median Frame Index; Min Frame Index; Max Frame Index; Min Depth; Max Depth; Total Time; Mean Time; Time Lower Quartile; Time Upper Quartile; Count Total; Count Median; Count Min; Count Max; Number of frames containing Marker; First Frame Index; Time Min Individual; Time Max Individual; Min Individual Frame; Max Individual Frame; Time at Median Frame
"UnityEngine.UI.dll!UnityEngine.UI::Image.UpdateMaterial()";0.099;0.0809;0.6995;25904;24655;25215;11;11;3.6567999497056;0.22855;0.0838;0.3228;44;2;2;7;16;24220;0.023;0.4191;25904;25215;0
"mscorlib.dll!System::RuntimeTypeHandle.GetAssembly()";0.09880082;0.09880082;0.09880082;25904;25904;25904;40;56;0.0988008230924606;0.09880082;0.09880082;0.09880082;690;690;690;690;1;25904;0.0001;0.0016;25904;25904;0
"System.dll!System.ComponentModel::ReflectTypeDescriptionProvider.CreateInstance()";0.0987;0.0987;0.0987;25904;25904;25904;39;42;0.0987000018358231;0.0987;0.0987;0.0987;2;2;2;2;1;25904;0.0422;0.0565;25904;25904;0
"UnityEngine.Physics2DModule.dll!UnityEngine::RaycastHit2D.get_transform()";0.09859999;0.0273;0.9998;24571;24221;24539;5;17;136.356299338862;0.1240731;0.0629;0.1377;8651;8;2;15;1099;24216;0.0065;0.3505;25159;25218;0
"CullResults.CreateSharedRendererScene";0.0984;0.0038;1.1542;24260;26086;25127;4;4;221.565998995677;0.110783;0.0865;0.1161;2000;1;1;1;2000;24216;0.0038;1.1542;26086;25127;0.3262
"mscorlib.dll!System::Environment.get_CurrentManagedThreadId()";0.09829995;0.09829995;0.09829995;25904;25904;25904;35;51;0.0982999503612518;0.09829995;0.09829995;0.09829995;206;206;206;206;1;25904;0.0003;0.0027;25904;25904;0
"UnityEngine.CoreModule.dll!UnityEngine::Object.op_Inequality()";0.09790017;0.006699998;2.2538;25509;26090;25282;5;36;302.149208536837;0.1510746;0.0592;0.1731002;584481;248;37;1507;2000;24216;0.0001;0.6797;24216;25400;0.03769999
"UnityEngine.UI.dll!UnityEngine.UI::Graphic.OnDisable()";0.0979;0.0593;0.5546;25786;24929;26017;13;23;3.48160000890493;0.1513739;0.0685;0.1356;66;2;2;17;23;24220;0.0262;0.1776;24251;24358;0
"mscorlib.dll!System::Type.GetProperty()";0.09759999;0.09759999;0.09759999;25904;25904;25904;36;39;0.0975999906659126;0.09759999;0.09759999;0.09759999;20;20;20;20;1;25904;0.0037;0.009;25904;25904;0
"mscorlib.dll!System::MonoCustomAttrs.RetrieveAttributeUsage()";0.09730002;0.09730002;0.09730002;25904;25904;25904;37;50;0.0973000153899193;0.09730002;0.09730002;0.09730002;61;61;61;61;1;25904;0.0012;0.0035;25904;25904;0
"Newtonsoft.Json.dll!Newtonsoft.Json.Serialization::JsonSerializerInternalWriter.WriteObjectStart()";0.09720001;0.09720001;0.09720001;25904;25904;25904;27;32;0.0972000062465668;0.09720001;0.09720001;0.09720001;15;15;15;15;1;25904;0.004;0.0142;25904;25904;0
"Physics2D.Collider2D.DestroyShapes";0.0968;0.0107;1.8909;25412;24727;25516;6;19;234.144707550295;0.154551;0.07230006;0.1912;153873;101;1;122;1515;24216;0;0.6547;26017;25516;0
"Assembly-CSharp.dll!::DamagePopup.Play()";0.0967;0.06;0.9357;24807;24892;24358;9;14;24.8157999701798;0.1434439;0.0739;0.1476;199;1;1;3;173;24220;0.0469;0.4711;24227;24976;0
"Newtonsoft.Json.dll!Newtonsoft.Json::JsonWriter.InternalWriteEnd()";0.0962;0.0962;0.0962;25904;25904;25904;27;33;0.0962000042200089;0.0962;0.0962;0.0962;24;24;24;24;1;25904;0.0015;0.0117;25904;25904;0
"Assembly-CSharp.dll!::AttackBehaviorBase.StopRoutines()";0.09600007;0.09600007;0.09600007;26017;26017;26017;12;14;0.0960000678896904;0.09600007;0.09600007;0.09600007;128;128;128;128;1;26017;0;0.0034;26017;26017;0
"Assembly-CSharp.dll!::TowerWeapon.SpawnPooled()";0.0957;0.0395;0.7032;24247;24862;25400;6;17;9.87079993635416;0.1161271;0.0602;0.1185;150;1;1;4;85;24220;0.0232;0.2694;24247;25400;0
"mscorlib.dll!System::RuntimeType.GetPropertyImpl()";0.09410001;0.09410001;0.09410001;25904;25904;25904;37;40;0.0941000133752823;0.09410001;0.09410001;0.09410001;20;20;20;20;1;25904;0.0036;0.0087;25904;25904;0
"Assembly-CSharp.dll!::LaserBehavior.OnAttackStopped()";0.09340001;0.09340001;0.09340001;26017;26017;26017;12;14;0.0934000089764595;0.09340001;0.09340001;0.09340001;26;26;26;26;1;26017;0.0029;0.0085;26017;26017;0
"UnityEngine.CoreModule.dll!UnityEngine::GameObject.SetActive()";0.0925;0.0006;6.8813;24320;25308;24220;5;20;96.968699959747;0.1879238;0.0573;0.187;1037;1;1;44;516;24218;0.0003;3.57;24602;24387;0
"Newtonsoft.Json.dll!Newtonsoft.Json::JsonWriter.AutoCompleteClose()";0.0921;0.0921;0.0921;25904;25904;25904;28;34;0.0921000018715858;0.0921;0.0921;0.0921;24;24;24;24;1;25904;0.0014;0.0115;25904;25904;0
"UnityEngine.UI.dll!UnityEngine.UI::Slider.UpdateVisuals()";0.092;0.0354;0.7659;25576;24775;24358;11;21;134.827999260277;0.1168354;0.0642;0.1358;2148;2;1;7;1154;24216;0.0065;0.4024;25184;24486;0
"UnityEngine.CoreModule.dll!UnityEngine::GameObject.SetActive_Injected()";0.0915;0.0002;6.8517;25434;25308;24220;6;21;96.3229992031556;0.1866725;0.0556;0.186;1037;1;1;44;516;24218;0;3.5683;26017;24387;0
"EndRenderQueueExtraction";0.0909;0;1.1107;24650;26017;25127;5;5;203.002399632212;0.1015012;0.0793;0.1077;2000;1;1;1;2000;24216;0;1.1107;26017;25127;0.3017
"mscorlib.dll!System.Reflection::MonoMethodInfo.get_method_info()";0.0908005;0.0908005;0.0908005;25904;25904;25904;41;43;0.0908005014061928;0.0908005;0.0908005;0.0908005;582;582;582;582;1;25904;0.0001;0.0024;25904;25904;0
"mscorlib.dll!System::RuntimeType.GetField()";0.0899;0.0899;0.0899;25904;25904;25904;36;39;0.0899000018835068;0.0899;0.0899;0.0899;20;20;20;20;1;25904;0.0033;0.0088;25904;25904;0
"TMP GenerateText - Phase III";0.08970001;0.0125;2.5682;25479;24594;24236;12;14;194.620700063184;0.1114028;0.0497;0.1258;12635;6;1;32;1747;24216;0.0088;0.292;24251;24236;0.0581
"SetPlayerFocus";0.0896;0.0896;0.0896;26215;26215;26215;2;2;0.089599996805191;0.0896;0.0896;0.0896;1;1;1;1;1;26215;0.0896;0.0896;26215;26215;0
"UnityEngine.UI.dll!UnityEngine.UI::GraphicRegistry.UnregisterGraphicForCanvas()";0.0888;0.0787;1.127807;25703;25587;26017;11;21;1.4874070212245;0.2974814;0.0855;0.1066;270;3;1;260;5;24923;0.0002;0.0888;26017;25703;0
"UnityEngine.CoreModule.dll!UnityEngine.Events::InvokableCall.Find()";0.0885;0.0885;0.0885;26017;26017;26017;14;14;0.0885000005364418;0.0885;0.0885;0.0885;1;1;1;1;1;26017;0.0885;0.0885;26017;26017;0
"System.dll!System.ComponentModel::TypeDescriptor.GetAttributes()";0.0883;0.0883;0.0883;25904;25904;25904;38;41;0.0883000046014786;0.0883;0.0883;0.0883;2;2;2;2;1;25904;0.0441;0.0442;25904;25904;0
"mscorlib.dll!System::RuntimeTypeHandle.is_subclass_of()";0.08760053;0.08760053;0.08760053;25904;25904;25904;34;58;0.0876005291938782;0.08760053;0.08760053;0.08760053;760;760;760;760;1;25904;0;0.0008;25904;25904;0
"mscorlib.dll!System::Type.GetConstructor()";0.0874;0.0874;0.0874;25904;25904;25904;39;46;0.087399996817112;0.0874;0.0874;0.0874;10;10;10;10;1;25904;0.0054;0.0174;25904;25904;0
"mscorlib.dll!System::Type.Equals()";0.08709998;0.08709998;0.08709998;25904;25904;25904;40;54;0.087099976837635;0.08709998;0.08709998;0.08709998;258;258;258;258;1;25904;0.0002;0.0016;25904;25904;0
"Newtonsoft.Json.dll!Newtonsoft.Json.Serialization::DefaultContractResolver.GetDefaultCreator()";0.087;0.087;0.087;25904;25904;25904;34;37;0.0870000049471855;0.087;0.087;0.087;4;4;4;4;1;25904;0.0102;0.0397;25904;25904;0
"mscorlib.dll!System.Collections.Generic::List`1.RemoveAll()";0.08670001;0.08670001;0.08670001;26017;26017;26017;13;14;0.0867000073194504;0.08670001;0.08670001;0.08670001;13;13;13;13;1;26017;0;0.0703;26017;26017;0
"Assembly-CSharp.dll!::EnemyHpViewer.hpSliderUpdate()";0.0864;0.0028;0.937;24559;25656;24358;5;18;176.600399805466;0.1045591;0.0129;0.1397;6990;3;1;16;1689;24216;0.0016;0.4682;24221;24486;0.003
"Assembly-CSharp.dll!::<AnimateHop>d__33.MoveNext()";0.0863;0.0001;0.8679;24703;24845;25400;5;21;64.6375997763025;0.117737;0.0668;0.1324;712;1;1;3;549;24216;0.0001;0.6195;24324;25384;0
"Assembly-CSharp.dll!::EnemyHpViewer.Setup()";0.0859;0.0593;0.8463;24685;25184;24220;8;13;2.06799999251962;0.188;0.0602;0.199;13;1;1;3;11;24220;0.0593;0.2947;25184;24220;0
"mscorlib.dll!System::String.Trim()";0.08569998;0.08569998;0.08569998;25904;25904;25904;19;31;0.0856999829411507;0.08569998;0.08569998;0.08569998;74;74;74;74;1;25904;0.0008;0.0026;25904;25904;0
"GameObject.Activate";0.0855;0.0037;4.901;24238;25308;24220;7;22;53.1657992589753;0.1858944;0.0525;0.1589;492;1;1;11;286;24220;0.0006;3.5668;24381;24387;0
"Newtonsoft.Json.dll!Newtonsoft.Json::JsonConvert.EnsureDecimalPlace()";0.0853;0.0853;0.0853;25904;25904;25904;33;33;0.0852999985218048;0.0853;0.0853;0.0853;1;1;1;1;1;25904;0.0853;0.0853;25904;25904;0
"UnityEngine.UI.dll!UnityEngine.UI::Graphic.SetAllDirty()";0.0847;0.0469;0.9113001;24625;25904;24220;8;25;3.13710006326437;0.1960687;0.0537;0.1991;47;2;2;7;16;24220;0.0079;0.2089;25452;24220;0
"Assembly-CSharp.dll!::EndRunOverlay.OnClickTitle()";0.0847;0.0847;0.0847;26016;26016;26016;16;16;0.0847000032663345;0.0847;0.0847;0.0847;1;1;1;1;1;26016;0.0847;0.0847;26016;26016;0
"mscorlib.dll!System.Text::StringBuilder.ThreadSafeCopy()";0.08460005;0.08460005;0.08460005;25904;25904;25904;34;41;0.0846000537276268;0.08460005;0.08460005;0.08460005;123;123;123;123;1;25904;0.0004;0.0026;25904;25904;0
"Unity.TextMeshPro.dll!TMPro::TMP_Text.get_textStyle()";0.0846;0.0108;2.182;24694;24604;24236;13;26;185.357991770841;0.1061007;0.0449;0.1234;37908;18;3;96;1747;24216;0.0028;0.1907;24220;25947;0.0544
"Newtonsoft.Json.dll!Newtonsoft.Json::JsonWriter.InternalWriteStart()";0.0846;0.0846;0.0846;25904;25904;25904;27;34;0.0846000015735626;0.0846;0.0846;0.0846;24;24;24;24;1;25904;0.0012;0.0143;25904;25904;0
"GameObject.ActivateAwakeRecursively";0.0845;0.0053;6.815499;24288;25557;24220;6;23;100.429399583489;0.1812805;0.0447;0.1699;1067;1;1;18;554;24218;0.0005;3.566;25308;24387;0
"UnityEngine.UI.dll!UnityEngine.UI::Image.AddQuad()";0.0845;0.0359;1.0662;24469;24345;25290;15;15;124.655997671187;0.1081145;0.0574;0.1113;9244;9;4;36;1153;24216;0.0078;0.484;24221;25290;0
"UnityEngine.UI.dll!UnityEngine.UI::Graphic.UpdateMaterial()";0.0837;0.0697;0.6021;25904;24685;25215;12;12;3.1790000423789;0.1986875;0.0722;0.2865;44;2;2;7;16;24220;0.0159;0.3639;25904;25215;0
"UnityEngine.UI.dll!UnityEngine.UI::Selectable.OnPointerDown()";0.0835;0.0579;0.4881;24795;24668;24643;12;12;4.04329996556044;0.1394241;0.0698;0.2215;29;1;1;1;29;24635;0.0579;0.4881;24668;24643;0
"Assembly-CSharp.dll!::TextFadeOut.ShowPersistent()";0.0835;0.0835;0.0835;25904;25904;25904;17;17;0.0834999978542328;0.0835;0.0835;0.0835;1;1;1;1;1;25904;0.0835;0.0835;25904;25904;0
"Newtonsoft.Json.dll!::<>c.<GetExtensionDataMemberForType>b__44_1()";0.08339997;0.08339997;0.08339997;25904;25904;25904;36;39;0.0833999738097191;0.08339997;0.08339997;0.08339997;20;20;20;20;1;25904;0.0029;0.0075;25904;25904;0
"TMP Save Processing States";0.08329999;0.0073;0.8859;24665;24472;24539;15;15;4.93229920510203;0.1027562;0.014;0.09899997;1585;45;4;62;48;24220;0.0004;0.0581;24665;25663;0
"mscorlib.dll!System.Collections.Concurrent::ConcurrentDictionary`2.TryAddInternal()";0.08319999;0.08319999;0.08319999;25904;25904;25904;31;44;0.0831999853253365;0.08319999;0.08319999;0.08319999;42;42;42;42;1;25904;0.0008;0.0299;25904;25904;0
"Unity.TextMeshPro.dll!TMPro::TMP_Text.SaveWordWrappingState()";0.08230003;0.007999999;2.0925;24374;25956;24236;12;24;184.182710516267;0.105428;0.0433;0.1176;89364;38;6;230;1747;24216;0.0011;0.1873;24218;24993;0.0533
"Assembly-CSharp.dll!::Enemy.SetPath()";0.0816;0.0565;0.8688;24655;24221;24220;7;14;2.32840003445745;0.1663143;0.0656;0.1487;16;1;1;3;14;24220;0.0565;0.3324;24221;24220;0
"Unity.TextMeshPro.dll!TMPro::TMP_Text.GetStyle()";0.0811;0.0104;2.0907;25718;24595;24236;14;27;177.636492840946;0.1016809;0.0431;0.118;37908;18;3;96;1747;24216;0.0027;0.1905;24218;25947;0.0521
"UnityEngine.UI.dll!UnityEngine.UI::Slider.set_value()";0.0801;0.0015;0.891;24543;25656;24358;6;19;162.473799076281;0.09619527;0.007;0.1307;6990;3;1;16;1689;24216;0.0006;0.4559;24221;24486;0.0019
"System.dll!System.ComponentModel::TypeDescriptor.GetDescriptor()";0.0797;0.0797;0.0797;25904;25904;25904;35;42;0.0797000005841255;0.0797;0.0797;0.0797;4;4;4;4;1;25904;0.0081;0.032;25904;25904;0
"UnityEngine.UI.dll!UnityEngine.UI::Slider.Set()";0.0789;0.0013;0.8838999;24488;25020;24358;7;21;159.764999712119;0.09459148;0.0056;0.1289;7003;3;1;19;1689;24216;0.0005;0.4533;24219;24486;0.0015
"GC.MarkSceneRootsAndReduceLiveObjects";0.0787;0.0787;0.0787;26017;26017;26017;8;8;0.0786999985575676;0.0787;0.0787;0.0787;1;1;1;1;1;26017;0.0787;0.0787;26017;26017;0
"Assembly-CSharp.dll!::RotateObject.Update()";0.0785;0.009199999;0.7402998;24610;26074;25040;4;4;211.797598937526;0.1058988;0.06299999;0.1146;31015;17;2;17;2000;24216;0.0028;0.3503;25311;25040;0.0621
"TransformChangeSystem";0.07790001;0.0105;0.6590999;25228;26193;25244;3;9;193.816315934993;0.09690816;0.061;0.1097;47438;26;10;37;2000;24216;0;0.3439;24217;25244;0.0495
"mscorlib.dll!System::Type.get_IsExplicitLayout()";0.07629999;0.07629999;0.07629999;25904;25904;25904;39;55;0.0762999877333641;0.07629999;0.07629999;0.07629999;200;200;200;200;1;25904;0.0002;0.0011;25904;25904;0
"UnityEngine.UI.dll!UnityEngine.UI::Selectable.OnEnable()";0.0759;0.0246;0.6269;24655;25904;24220;9;22;2.07969996519387;0.1299812;0.0618;0.1202;20;1;1;3;16;24220;0.0186;0.2397;26017;24220;0
"UnityEngine.UI.dll!UnityEngine.UI::LayoutGroup.CalculateLayoutInputHorizontal()";0.0759;0.0759;0.0759;26017;26017;26017;14;14;0.0759000033140182;0.0759;0.0759;0.0759;1;1;1;1;1;26017;0.0759;0.0759;26017;26017;0
"Newtonsoft.Json.dll!Newtonsoft.Json.Utilities::ConvertUtils.GetTypeCode()";0.0757;0.0757;0.0757;25904;25904;25904;33;37;0.0756999999284744;0.0757;0.0757;0.0757;10;10;10;10;1;25904;0.0013;0.0238;25904;25904;0
"UnityEngine.CoreModule.dll!UnityEngine.Events::UnityEventBase.UnityEngine.ISerializationCallbackReceiver.OnBeforeSerialize()";0.07519999;0.07519999;0.07519999;26017;26017;26017;8;8;0.0751999914646149;0.07519999;0.07519999;0.07519999;65;65;65;65;1;26017;0.0007;0.0058;26017;26017;0
"UIEvents.IMGUIRenderOverlays";0.0751;0.0044;0.6631;24483;26018;25370;3;3;183.287499597296;0.09164375;0.0675;0.097;2000;1;1;1;2000;24216;0.0044;0.6631;26018;25370;0.0719
"UnityEngine.UI.dll!UnityEngine.UI::Selectable.OnPointerUp()";0.075;0.0548;1.2978;25707;25522;24848;12;12;3.70439991727471;0.1277379;0.068;0.0857;29;1;1;1;29;24640;0.0548;1.2978;25522;24848;0
"mscorlib.dll!System::String.LastIndexOfAny()";0.07480001;0.07480001;0.07480001;25904;25904;25904;19;28;0.074800007045269;0.07480001;0.07480001;0.07480001;14;14;14;14;1;25904;0.0021;0.0104;25904;25904;0
"Idle";0.0748;0.0025;3.5013;25733;25676;25139;4;8;162.275099364109;0.09025311;0.055;0.0978;2523;1;1;5;1798;24216;0.0001;3.4306;25044;25139;0
"UnityEngine.CoreModule.dll!UnityEngine::Component.get_transform_Injected()";0.07460008;0.0006;0.9197999;25592;26018;25282;6;25;178.882674324792;0.08944134;0.04859998;0.1241002;377604;157;2;746;2000;24216;0;0.4162;24216;25282;0.04400002
"GUI.Repaint";0.0744;0.0041;0.6602;25562;26018;25370;4;4;181.370899423026;0.09068545;0.0668;0.096;2000;1;1;1;2000;24216;0.0041;0.6602;26018;25370;0.0711
"GameObject.Deactivate";0.0739;0;4.368001;24764;25184;26017;5;22;47.5348005454798;0.1200374;0.025;0.1233;657;1;1;56;396;24218;0;3.1653;24247;26017;0
"mscorlib.dll!System.Reflection::FieldInfo.GetFieldFromHandle()";0.07309997;0.07309997;0.07309997;25904;25904;25904;40;44;0.0730999708175659;0.07309997;0.07309997;0.07309997;60;60;60;60;1;25904;0.0007;0.0034;25904;25904;0
"UnityEngine.UI.dll!UnityEngine.UI::Selectable.EvaluateAndTransitionToSelectionState()";0.0728;0.016;1.2964;25698;24724;24848;13;17;8.25859992951155;0.1163183;0.0633;0.087;76;1;1;2;71;24626;0.0136;1.2964;24635;24848;0
"GameObject.AddComponent";0.0724;0.0521;0.4191;25497;25543;26017;12;19;6.0309000313282;0.1116833;0.0634;0.108;169;3;1;6;54;24287;0.004;0.4191;25308;26017;0
"UnityEngine.CoreModule.dll!UnityEngine::RectTransform.set_anchorMax()";0.0724;0.0249;0.6324;25598;24715;24358;11;22;107.188299339265;0.09280372;0.0505;0.1075;2218;2;1;15;1155;24216;0.0003;0.3599;24251;24817;0
"UnityEngine.CoreModule.dll!UnityEngine::RectTransform.set_anchorMax_Injected()";0.0715;0.0238;0.6217999;24254;24715;24358;12;23;105.936699746177;0.09172009;0.0499;0.1062;2218;2;1;15;1155;24216;0;0.3586;24655;24817;0
"UnityEngine.UI.dll!UnityEngine.UI.Collections::IndexedSet`1.Remove()";0.07140001;0.0637;0.7084985;25786;25703;26017;13;23;0.997298538684845;0.1994597;0.0647;0.08899999;273;12;4;233;5;24923;0.0005;0.0541;25786;25703;0
"mscorlib.dll!Mono::SafeGPtrArrayHandle.get_Item()";0.07139996;0.07139996;0.07139996;25904;25904;25904;37;51;0.0713999569416046;0.07139996;0.07139996;0.07139996;187;187;187;187;1;25904;0.0003;0.0023;25904;25904;0
"System.dll!::DefaultTypeDescriptor.System.ComponentModel.ICustomTypeDescriptor.GetAttributes()";0.0713;0.0713;0.0713;25904;25904;25904;39;42;0.0712999999523163;0.0713;0.0713;0.0713;2;2;2;2;1;25904;0.0356;0.0357;25904;25904;0
"PreUpdate.SendMouseEvents";0.0709;0.0207;0.4738;25237;26210;25380;2;2;214.396199418232;0.1071981;0.0531;0.155;2000;1;1;1;2000;24216;0.0207;0.4738;26210;25380;0.0789
"System.dll!System.ComponentModel::ReflectTypeDescriptionProvider.GetAttributes()";0.0709;0.0709;0.0709;25904;25904;25904;40;43;0.0709000006318092;0.0709;0.0709;0.0709;2;2;2;2;1;25904;0.0354;0.0355;25904;25904;0
"Monobehaviour.OnMouse_";0.0705;0.0205;0.4727;25418;26210;25380;3;3;213.004899185151;0.1065025;0.0528;0.1538;2000;1;1;1;2000;24216;0.0205;0.4727;26210;25380;0.0787
"UnityEngine.CoreModule.dll!UnityEngine.SceneManagement::SceneManager.LoadScene()";0.0703;0.0703;0.0703;26016;26016;26016;18;19;0.0702999979257584;0.0703;0.0703;0.0703;2;2;2;2;1;26016;0.0349;0.0354;26016;26016;0
"Assembly-CSharp.dll!::TitleFlow.Awake()";0.0699;0.0699;0.0699;26017;26017;26017;9;9;0.0698999986052513;0.0699;0.0699;0.0699;1;1;1;1;1;26017;0.0699;0.0699;26017;26017;0
"UnityEngine.UI.dll!UnityEngine.UI::Selectable.DoStateTransition()";0.0696;0.0082;1.2942;25751;25904;24848;10;23;9.42429996374995;0.1095849;0.0566;0.0865;96;1;1;3;86;24220;0.0032;1.2942;26017;24848;0
"Newtonsoft.Json.dll!Newtonsoft.Json.Serialization::JsonSerializerInternalWriter.CheckForCircularReference()";0.06950004;0.06950004;0.06950004;25904;25904;25904;26;33;0.0695000439882278;0.06950004;0.06950004;0.06950004;71;71;71;71;1;25904;0;0.0163;25904;25904;0
"UnityEngine.InputLegacyModule.dll!UnityEngine::SendMouseEvents.DoSendMouseEvents()";0.0686;0.0191;0.4637;25463;26210;25380;4;4;206.88739965111;0.1034437;0.0513;0.148;2000;1;1;1;2000;24216;0.0191;0.4637;26210;25380;0.0761
"Unity.TextMeshPro.dll!TMPro::ShaderUtilities.UpdateShaderRatios()";0.0685;0.0685;0.0685;26017;26017;26017;13;13;0.0684999972581863;0.0685;0.0685;0.0685;5;5;5;5;1;26017;0.0118;0.0192;26017;26017;0
"Physics2D.Collider2D.CreateShapes";0.0684;0.0044;12.2833;25187;24275;24387;6;24;179.956100164913;0.118159;0.05569999;0.1146;153627;101;1;117;1523;24216;0.0004;11.8003;24216;24387;0
"mscorlib.dll!System::String.memcpy()";0.068;0.003;1.8871;25961;26088;24236;9;25;186.18465626589;0.09309233;0.03299998;0.1088999;457798;173;8;1187;2000;24216;0.0002;0.3119;24216;25303;0.05230006
"System.dll!::ReflectedTypeData.GetAttributes()";0.0679;0.0679;0.0679;25904;25904;25904;41;44;0.0679000020027161;0.0679;0.0679;0.0679;2;2;2;2;1;25904;0.0339;0.034;25904;25904;0
"UnityEngine.CoreModule.dll!UnityEngine.Events::UnityEventBase.DirtyPersistentCalls()";0.06779999;0.06779999;0.06779999;26017;26017;26017;9;9;0.0677999928593636;0.06779999;0.06779999;0.06779999;65;65;65;65;1;26017;0.0006;0.0052;26017;26017;0
"UnityEngine.UI.dll!UnityEngine.UI::Selectable.OnPointerEnter()";0.0668;0.0473;0.2413;25683;24626;24778;12;12;0.503299999982119;0.10066;0.0662;0.0817;5;1;1;1;5;24626;0.0473;0.2413;24626;24778;0
"UnityEngine.CoreModule.dll!UnityEngine::Mesh.SetUVs()";0.066;0.0066;1.5714;25521;25672;24236;13;17;153.256399674341;0.08772548;0.0425;0.1026;55797;27;3;159;1747;24216;0.0013;0.1419;24218;25075;0.0271
"System.Core.dll!::<CastIterator>d__34`1..ctor()";0.06580002;0.06580002;0.06580002;25904;25904;25904;39;49;0.0658000186085701;0.06580002;0.06580002;0.06580002;95;95;95;95;1;25904;0.0004;0.0042;25904;25904;0
"UnityEngine.UI.dll!UnityEngine.UI::Graphic.OnRectTransformDimensionsChange()";0.0655;0.0213;0.5871;25110;24715;24358;9;24;97.8844994790852;0.08474848;0.0454;0.0974;2144;2;1;7;1155;24216;0.0044;0.3449;26017;24817;0
"System.dll!System::SecurityUtils.SecureConstructorInvoke()";0.0655;0.0655;0.0655;25904;25904;25904;40;44;0.0654999986290932;0.0655;0.0655;0.0655;4;4;4;4;1;25904;0.0115;0.0213;25904;25904;0
"System.Core.dll!System.Collections.Generic::LargeArrayBuilder`1..ctor()";0.06539997;0.06539997;0.06539997;25904;25904;25904;42;50;0.0653999745845795;0.06539997;0.06539997;0.06539997;182;182;182;182;1;25904;0.0002;0.0037;25904;25904;0
"Unity.TextMeshPro.dll!TMPro::TextMeshPro.OnDisable()";0.065;0.04;0.7881;25367;25071;24220;12;12;18.7726999334991;0.09932645;0.0523;0.1116;226;1;1;5;189;24220;0.0327;0.3975;25393;24220;0
"UnityEngine.UI.dll!UnityEngine.UI::MaskableGraphic.Raycast()";0.0649;0.019;0.5583;26112;26018;24698;12;12;45.8146998267621;0.08051793;0.0449;0.0916;1262;3;1;3;569;24565;0.0114;0.2952;24798;24698;0
"UnityEngine.CoreModule.dll!UnityEngine::Sprite.Create()";0.0649;0.0649;0.0649;25308;25308;25308;16;18;0.0648999959230423;0.0649;0.0649;0.0649;3;3;3;3;1;25308;0.0214;0.0218;25308;25308;0
"Assembly-CSharp.dll!::BombProjectile.Release()";0.0642;0.0484;0.3248;25537;24816;25930;6;6;2.70699996501207;0.09667857;0.0582;0.0814;28;1;1;1;28;24218;0.0484;0.3248;24816;25930;0
"UnityEngine.CoreModule.dll!::MarshalledUnityObject.MarshalNotNull()";0.06400048;0.0012;1.037487;25444;26092;24220;6;36;181.404575063963;0.09070229;0.04590018;0.09740105;2081606;944;25;5006;2000;24216;0;0.3868;24216;24993;0.03500002
"Culling";0.0637;0.0347;0.9394;24889;26050;25127;4;4;164.296699557453;0.08214835;0.0587;0.0732;2000;1;1;1;2000;24216;0.0347;0.9394;26050;25127;0.1123
"UnityEngine.UI.dll!UnityEngine.UI::Graphic.get_materialForRendering()";0.0636;0.0556;0.5098;25184;24685;25215;13;13;2.56169992685318;0.1601062;0.0578;0.2357;44;2;2;7;16;24220;0.0077;0.3092;25904;25215;0
"UnityEngine.UI.dll!UnityEngine.UI::Graphic.Raycast()";0.0636;0.0185;0.5512;24786;26018;24698;13;13;44.722699875012;0.07859877;0.044;0.08989999;1262;3;1;3;569;24565;0.0111;0.2921;24798;24698;0
"Newtonsoft.Json.dll!Newtonsoft.Json.Serialization::DefaultContractResolver.GetAttributeConstructor()";0.0635;0.0635;0.0635;25904;25904;25904;33;36;0.0635000020265579;0.0635;0.0635;0.0635;3;3;3;3;1;25904;0.0137;0.0324;25904;25904;0
"CollectGameObjects";0.0634;0.0634;0.0634;26017;26017;26017;9;9;0.063400000333786;0.0634;0.0634;0.0634;1;1;1;1;1;26017;0.0634;0.0634;26017;26017;0
"UnityEngine.UI.dll!UnityEngine.UI::Selectable.StartColorTween()";0.0631;0.0044;1.2894;25184;25452;24848;12;24;10.1303999852389;0.09740769;0.0484;0.0798;118;1;1;4;104;24220;0.0041;1.2894;25904;24848;0
"mscorlib.dll!System.Collections.ObjectModel::KeyedCollection`2.AddKey()";0.063;0.063;0.063;25904;25904;25904;36;40;0.063000001013279;0.063;0.063;0.063;40;40;40;40;1;25904;0.0006;0.0058;25904;25904;0
"Assembly-CSharp.dll!::<AttackLoop>d__3.MoveNext()";0.0622;0.0179;1.8895;24496;25336;24220;5;15;76.7544997893274;0.09827721;0.0407;0.1115;1213;1;1;5;781;24216;0.0038;0.847;24225;24220;0
"SpriteRenderer.PrepareNode";0.0622;0.0058;0.9507999;25838;25718;25127;7;9;125.253199612722;0.07076452;0.0543;0.07400001;12405;6;2;33;1770;24216;0;0.6707;24398;25127;0.2408
"ExecuteRenderQueueJob";0.0621;0.0385;0.9384;25776;24256;25127;8;8;121.863899603486;0.0735449;0.0557;0.0731;1657;1;1;1;1657;24216;0.0385;0.9384;24256;25127;0.2288
"UnityEngine.UI.dll!UnityEngine.UI::VertexHelper.FillMesh()";0.0615;0.034;0.9462;24353;24848;24486;13;13;92.3166995495558;0.08006652;0.0492;0.0807;1491;1;1;7;1153;24216;0.0258;0.9462;24243;24486;0
